Release Date,ISRC,All Time Rank,Track Score,Spotify Streams,Spotify Playlist Count,Spotify Playlist Reach,YouTube Views,YouTube Likes,TikTok Posts,TikTok Likes,TikTok Views,YouTube Playlist Reach,Apple Music Playlist Count,AirPlay Spins,SiriusXM Spins,Deezer Playlist Count,Deezer Playlist Reach,Amazon Playlist Count,Pandora Streams,Pandora Track Stations,Shazam Counts,spotify_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo_x,time_signature,track_genre,spectral_centroid,spectral_bandwidth,spectral_rolloff,zero_crossing_rate,chroma_stft,tempo_y,beat_strength,harmonic_to_percussive_ratio,speech_to_music_ratio,tempogram,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,Spotify_Composite,YouTube_Composite,TikTok_Composite,Apple Music_Composite,SiriusXM_Composite,Deezer_Composite,Amazon_Composite,Pandora_Composite,Shazam_Composite,Spotify_Hit,YouTube_Hit,TikTok_Hit,Apple Music_Hit,SiriusXM_Hit,Deezer_Hit,Amazon_Hit,Pandora_Hit,Shazam_Hit
2021-09-09,AUUM72100371,554,64.9,533416336,51383,15263459,293168763,2744278,6384142,410346965,4418855338,1548038923,49.0,31921,23.0,15.0,12354,25.0,1140347,2750,1409744,2m6Ko3CY1qXNNja8AlugNc,Troye Sivan,Angel Baby,Angel Baby,82,220779,False,0.559,0.559,11,-6.425,1,0.0358,0.0145,0.0,0.138,0.338,72.498,4,dance,2526.240200675012,3205.200764540893,5612.159145752896,0.0439478104639237,0.4617505,144.23076923,1.024312,1.7077388284123851,0.25681528,0.2222523037216298,-115.22433,150.66733,-22.321873,41.549355,-13.041747,30.864511,-6.039177,9.554502,-3.0041378,4.646727,2.7622244,-1.6824862,11.768316,0.636630114960483,0.9276321131773981,0.8664324292454321,0.6523715695251991,0.3585791169810822,0.5029106528866488,0.6209417935221986,0.6069681825092289,0.8210983233643031,False,True,True,False,False,False,False,False,False
2015-01-01,USAT21703595,251,97.6,1891920348,159571,73641738,6335989683,43663933,2196129,424216963,3455170110,602157439,137.0,0,5.0,8.0,16367,6.0,0,0,22021769,2JzZzZUQj3Qff7wapcbKjc,Wiz Khalifa;Charlie Puth,See You Again (feat. Charlie Puth),See You Again (feat. Charlie Puth),82,229525,False,0.689,0.481,10,-7.503,1,0.0815,0.369,1.03e-06,0.0649,0.283,80.025,4,dance,2122.5187701034192,2730.29671998116,4332.13141025641,0.0366543670960493,0.40100068,160.71428571,1.0241425,-1.699330404861689,0.20516197,0.1951808155578933,-186.11232,151.26855,-11.373756,40.52068,-11.603544,15.972742,0.24671695,4.127247,-0.08799768,-1.8088161,3.448641,-4.3814683,4.51148,0.8417295246292847,0.9603816148022353,0.8407343255220485,0.3577204691915167,0.20216382812117012,0.462093247252244,0.3708597716141363,0.0,0.9804953370100902,True,True,True,False,False,False,False,False,True
2017-02-22,USQX91700278,273,94.0,2596644721,278237,128709855,2822804239,15242846,350848,80813727,631258708,277516825,315.0,409911,0.0,420.0,1634441,108.0,588568899,197928,16040973,6RUKPb4LETWmmr3iAEQktW,The Chainsmokers;Coldplay,Memories...Do Not Open,Something Just Like This,85,247160,False,0.617,0.635,11,-6.769,0,0.0317,0.0498,1.44e-05,0.164,0.446,103.019,4,dance,2847.047481886973,3345.4910138659457,6289.80500615046,0.0489815703701605,0.4912737,102.27272727,0.97740555,-0.7946884355889775,0.21738067,0.223394724994309,-132.36743,135.86998,-12.348887,44.24229,-11.854543,19.713936,-4.913533,8.192883,-6.235799,7.8933597,-0.67365277,-1.0540638,4.1607413,0.9136972768049176,0.9195138146629669,0.758712995163613,0.8768907650441916,0.0,0.9191143810907074,0.8940968857223975,0.9037439973850355,0.9621186595631999,True,True,False,True,False,True,True,True,True
2016-06-03,USUM71604711,481,70.2,2164074552,183260,79238401,2766700889,14538731,656214,34125620,218876789,1763875267,110.0,229473,361.0,370.0,421827,25.0,406331285,165727,9988881,3QGsuHI8jO1Rx4JWLUh9jd,Shawn Mendes,Illuminate,Treat You Better,84,187973,False,0.444,0.819,10,-4.078,0,0.341,0.106,0.0,0.107,0.747,82.695,4,dance,2676.850500187144,3193.648765900004,5698.171231273408,0.0487451598587702,0.49741593,110.29411765,1.1621344,-0.2297477421184459,0.13326459,0.1776573653656538,-190.9117,137.8178,-15.416958,50.680275,-3.9089386,26.987968,-3.9767218,11.08461,-1.8776813,4.7444825,3.2710161,-0.5371517,2.7751138,0.8624239398739533,0.9700436685796069,0.7484427919202441,0.7803296116152562,0.6647529248464273,0.8699040912472026,0.6209417935221986,0.8887420694046836,0.9346495689910818,True,True,False,True,True,True,False,True,True
2015-01-01,GBAHS1800094,3160,24.5,1531490541,115663,31287443,391667255,3102373,3435149,75681966,892595513,0,93.0,64453,104.0,43.0,424600,39.0,47969112,52873,5500764,2BgEsaKNfHUdlh97KmvFyo,Anne-Marie,Speak Your Mind (Deluxe),2002,82,186986,False,0.697,0.683,1,-2.881,0,0.117,0.0372,0.0,0.137,0.603,96.133,4,dance,3784.440854108603,3887.62132378968,8348.141773857738,0.0731195531754463,0.45163706,127.84090909,1.2444649,0.6864350936492722,0.31181875,0.1739089873083575,-96.48033,112.70492,-23.51895,44.37187,-15.984532,35.209824,-14.447155,16.728352,0.25829312,-0.24144487,3.250652,4.654159,-2.391509,0.7804533343775303,0.34496223707115636,0.8116230093553305,0.7231589679334962,0.5251053260610581,0.6892277289326451,0.703042220386655,0.7981795548790445,0.9000526240576604,False,False,True,False,False,False,False,False,False
2021-06-24,USRC12100544,713,57.4,831648193,119953,44866271,379404120,3991416,67857,51756150,397005694,812074154,131.0,233009,665.0,33.0,564789,41.0,130728919,27906,4190926,0k4d5YPDr1r7FX77VdqWez,Doja Cat;The Weeknd,Planet Her,You Right,84,186173,True,0.828,0.621,8,-6.414,1,0.0565,0.0164,0.00233,0.0845,0.436,128.986,4,dance,3171.6327031386763,3921.992824412588,7652.415452107032,0.0320507576859272,0.6182534,127.84090909,1.2235348,156.4539688431511,0.3187213,0.1477349255840352,-153.17053,112.76553,12.453203,57.53503,-10.635707,32.4877,-9.432983,21.849148,1.6812043,4.961069,6.69889,4.7976723,-1.5612693,0.7496443793185072,0.9164015903870341,0.7115237637806001,0.7934523295054107,0.7335390883059308,0.6754621012804258,0.7123408558604851,0.8004802105258366,0.8842809269133992,False,True,False,True,True,False,False,False,False
2011-10-18,USAT21102141,964,49.2,1654956613,177834,80060384,2989286684,19870174,4479720,848530861,8594414469,1579447076,94.0,88803,66.0,66.0,114244,46.0,0,0,15974659,6lanRgr6wXibZr8KgzXxBl,Christina Perri,A Thousand Years,A Thousand Years,81,285120,False,0.421,0.407,10,-7.445,1,0.0267,0.309,0.000961,0.11,0.161,139.028,3,dance,2279.866710760088,3063.1154790218447,4889.891555631741,0.0414498860309106,0.45121244,140.625,0.85670525,-0.2615230894566672,0.10711024,0.2329034990379195,-201.54292,162.68655,-15.6329,36.12673,-7.83351,22.941456,-12.548586,13.232617,0.12154662,3.4424543,3.89016,-7.600704,-1.4355376,0.8389068245914802,0.9713782920202069,0.8762013970950353,0.7353099841700708,0.4744145464877212,0.6875983845880762,0.7337773848109568,0.0,0.9618784231743124,True,True,True,False,False,False,False,False,True
2018-10-04,USUM71813499,200,107.4,2042792456,198888,69311277,2018089906,20528541,3897257,208270183,2216715741,2352917415,180.0,320792,300.0,69.0,646681,89.0,562568504,360183,14816076,6FZDfxM3a3UCqtzo5pxSLZ,Halsey,Manic,Without Me,79,201660,True,0.752,0.488,6,-7.05,1,0.0705,0.297,9.11e-06,0.0936,0.533,136.041,4,dance,2581.671613195766,3189.9462790826524,5650.205602883355,0.0466017928817169,0.41092676,137.19512195,1.1489732,-0.3398125411106514,0.2279734,0.1709951555730038,-171.74382,134.15399,1.2379477,34.186916,-11.601377,22.428099,-14.167195,10.076711,-2.3441565,-1.7309039,5.339438,-4.989134,-3.4274805,0.8537920501053525,0.9795295442575286,0.8385417393850084,0.8277274852449881,0.6439320000515122,0.7405693260762672,0.8575927246465724,0.9231339682916503,0.9575121871468006,True,True,True,True,True,False,True,True,True
2018-09-28,USUG11801723,2766,26.7,1569891590,133300,51381606,384590913,3935031,592538,46194014,530240861,103487881,0.0,325,124.0,35.0,44351,70.0,0,0,0,4w8niZpiMy6qz1mntFA5uM,DJ Snake;Selena Gomez;Ozuna;Cardi B,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","Taki Taki (with Selena Gomez, Ozuna & Cardi B)",76,212500,True,0.842,0.801,8,-4.167,0,0.228,0.157,4.82e-06,0.0642,0.617,95.881,4,dance,3069.792868060477,3342.704085951269,6278.082682741468,0.0597161828969186,0.40807968,127.84090909,1.5273027,-1.5227524278053624,0.23068345,0.1449674357873316,-161.80826,110.38508,-29.451689,23.679247,-15.248304,16.257912,-15.536145,13.080478,-2.9147956,4.9333863,5.8865786,4.069404,7.1951723,0.8021696761376061,0.8592371721576381,0.7606289940883061,0.20553804483856203,0.5447775805106281,0.6080185734018508,0.8123995275070537,0.0,0.0,False,False,False,False,False,False,True,False,False
2019-07-24,USQX91901353,4305,20.3,630875899,83848,18713760,245967184,2535205,81557,9566647,45789592,251834799,68.0,4056,0.0,33.0,1063865,27.0,22424470,8924,2215820,3g0mEQx3NTanacLseoP0Gw,The Chainsmokers;ILLENIUM;Lennon Stella,World War Joy,Takeaway,75,209880,False,0.528,0.511,3,-8.144,1,0.0324,0.126,0.0,0.101,0.351,100.1,4,dance,4308.500772709727,4045.440311766001,9269.870852582948,0.1115712744338863,0.4428819,100.44642857,1.0128026,-0.8008181137424495,0.1527483,0.2403850262964394,-122.17662,119.148155,-23.352797,48.243427,-23.732239,33.670616,-22.554628,10.525103,-0.27023342,-4.4589205,3.1069615,-2.0588415,1.8380028,0.67472991359046,0.8748728645228634,0.6676912783461949,0.6024869359855338,0.0,0.6934538401106174,0.6350656037305263,0.719003809314294,0.847322943481464,False,False,False,False,False,False,False,False,False
2016-01-01,USQX91600011,432,74.1,1888829482,206507,80884955,2813990127,18577555,1564955,439675389,6097870496,366325473,4.0,126648,72.0,101.0,784557,55.0,768352230,344561,0,1i1fxkWeaMmKEB4T7zqbzK,The Chainsmokers;Daya,Don't Let Me Down,Don't Let Me Down,80,208373,False,0.532,0.869,11,-5.094,1,0.172,0.157,0.00508,0.136,0.422,159.803,4,dance,2232.546897008385,2666.3623071256275,4582.319225387942,0.0432236350483337,0.46341792,106.13207547,1.0482887,-0.7750718261841126,0.21688452,0.2228835425814386,-153.14287,155.27843,-30.543106,32.261524,-1.0645647,17.733871,-10.977274,11.065756,3.6936018,-2.2864904,4.8951383,-2.5943887,-2.7069755,0.8557105937278547,0.9295576689998233,0.8404850443449696,0.5341510040822022,0.4840915981846977,0.7779979709973333,0.7671685197887215,0.9291291316137267,0.0,True,True,True,False,False,True,True,True,False
2017-09-08,GBUM71704089,584,62.9,2061017397,157801,71564108,1988375859,11184649,742139,16133167,118957400,1820962866,174.0,43816,30.0,110.0,945336,41.0,323918078,170501,8024678,1mXVgsBdtIVeCLJnSnmtdV,Sam Smith,The Thrill Of It All (Special Edition),Too Good At Goodbyes,83,201000,False,0.681,0.372,5,-8.237,1,0.0432,0.64,0.0,0.169,0.476,91.873,4,dance,1970.28147387196,2820.3708079008293,3915.965981299928,0.0312870751760066,0.41390172,92.21311475,0.95143,-0.8369728862973359,0.15461746,0.1969122539127691,-228.76949,132.92223,7.948504,31.180164,3.5754452,16.239487,-0.36509174,6.8386073,1.08581,-0.40770137,-2.0717046,1.5360769,2.384645,0.8473962130289014,0.9650147282688462,0.733982548039503,0.7545720681765107,0.38745602347893676,0.7904680037109212,0.7123408558604851,0.8842512281892425,0.9219522508460654,True,True,False,False,False,True,False,True,False
2020-10-30,USUM72020423,727,56.8,978617707,97191,40917688,722372895,11582120,254060,60197709,359903081,472873487,109.0,329936,514.0,29.0,259515,20.0,69822231,54449,1769544,6Im9k8u9iIzKMrmV7BWtlF,Ariana Grande,Positions,34+35,81,173710,True,0.83,0.585,0,-6.476,1,0.094,0.237,0.0,0.248,0.485,109.978,4,dance,4274.958517365208,4257.446105385542,9308.279542244873,0.0839027949139598,0.42476663,110.29411765,1.2386218,-0.8119616929647963,0.2209368,0.1705604398083393,-137.10689,96.211945,-11.605712,46.791214,-13.601516,29.368223,-22.253914,19.288765,-6.2756853,2.1924524,10.633272,4.160139,-10.438311,0.7468213685404884,0.919583499181414,0.7411627667721943,0.7925695406886928,0.7045279825475347,0.6427489252633933,0.5802379398022901,0.808230032768169,0.8342806024968857,False,True,False,True,True,False,False,False,False
2021-04-28,USUG12102313,810,53.9,844630935,94185,54080564,269892715,2020373,71293,17326017,182430905,993825483,147.0,380249,940.0,21.0,620249,27.0,139703215,15853,7138195,4qu63nuBpdn0qHUHuObEj1,Marshmello;Jonas Brothers,Leave Before You Love Me,Leave Before You Love Me (with Jonas Brothers),85,154983,False,0.721,0.738,7,-4.77,1,0.0403,0.00226,4.41e-06,0.118,0.637,119.976,4,dance,2998.331471803994,3360.8204968211576,6696.198120999381,0.0565459194757037,0.49228334,119.68085106,1.1391618,0.2988456893893493,0.2565265,0.170648396011241,-100.54083,137.63133,-23.168543,54.277866,-13.415154,29.743916,-7.73895,10.428537,1.880976,3.806048,5.0766435,2.2464168,5.868736,0.7465768344193059,0.9109802830375542,0.688885876250855,0.8191533352043683,0.7725390934436759,0.6411947235444903,0.6350656037305263,0.7827387580042694,0.9151636627926794,False,False,False,True,True,False,False,False,False
2020-01-23,USAT21907355,1352,40.3,878349171,126275,47587177,522643821,6171768,1243962,497520292,3582425112,34643382,107.0,12503,0.0,90.0,708790,21.0,21139093,36644,3613901,78qd8dvwea0Gosb6Fe6j3k,Doja Cat,Boss Bitch,Boss Bitch,79,134239,False,0.707,0.955,10,-4.593,0,0.222,0.127,0.0,0.202,0.575,125.989,4,dance,3975.090926650753,3731.4342798628704,7916.886990586273,0.0935730814441333,0.47298318,125.0,1.4656768,-0.1085482086217719,0.23366755,0.1504807200740731,-83.423874,109.32656,-47.154602,41.175793,-14.641779,20.369614,-12.888547,16.077375,-5.0119014,4.683668,-0.8746789,3.9583306,3.9361312,0.7548662866552367,0.8368690406028372,0.8308965347686607,0.6749927409002321,0.0,0.7654318590868723,0.5891039207841037,0.7658930932093341,0.8756904071571124,False,False,True,False,False,False,False,False,False
2016-04-01,USUM71602107,680,58.6,1427792654,120921,38322144,2458018861,14668122,1697927,69105932,413361240,1906554470,128.0,81758,116.0,180.0,930854,26.0,338758974,217054,7455134,44ONERBHALxftQNWq6dmyd,Ariana Grande;Nicki Minaj,Dangerous Woman,Side To Side,76,226160,True,0.65,0.736,6,-5.84,0,0.229,0.0513,0.0,0.235,0.612,159.174,4,dance,3595.885178300978,3933.911206648677,7707.300779960383,0.0680018517058317,0.44680977,79.22535211,1.2933624,-0.8993340299359555,0.2484367,0.1791335612298374,-121.1295,119.06393,-22.780727,33.188263,-14.273898,24.731262,-16.29446,22.172728,-4.632144,6.4597955,9.124708,7.875966,-7.7353163,0.7800711528041783,0.9713159587961863,0.7860292751358557,0.7545852626582731,0.5373150410932934,0.8315093124811731,0.6281345045644613,0.893587912562292,0.9176829901211229,False,True,False,False,False,True,False,True,False
2021-08-20,USUM72114707,4406,19.9,392730501,43113,32173215,56656911,851302,127022,24026650,284633385,275183518,52.0,107015,39.0,21.0,192052,14.0,12162884,2574,1619318,0z8hI3OPS8ADPWtoCjjLl6,Shawn Mendes;Tainy,Summer Of Love,Summer of Love (Shawn Mendes & Tainy),82,184104,False,0.776,0.808,11,-4.501,1,0.117,0.0297,0.000127,0.103,0.494,123.988,4,dance,3676.900134558907,3686.466710484543,7882.520142250029,0.066986498282744,0.46658418,125.0,1.2956129,-0.465935104703058,0.2300472,0.1664096503569289,-154.9284,105.670364,-11.466947,51.233368,-22.070381,17.488995,-16.263239,12.400185,-4.3823647,3.60673,2.265466,1.4366574,-0.3662088,0.6311047560333477,0.8519481359229886,0.7110498778748106,0.69956722831995,0.41621546012674404,0.6078841113407253,0.5161116404002236,0.6617453212168236,0.8291357760029455,False,False,False,False,False,False,False,False,False
2013-01-01,SEUM71301326,436,73.7,2325017580,347004,112575684,3214634614,17924466,349966,33433988,360378218,351953763,302.0,358498,230.0,213.0,1715157,87.0,311299334,837891,28653448,0nrRP2bk19rLc0orkWPQk2,Avicii,True,Wake Me Up,85,247426,False,0.532,0.783,2,-5.697,1,0.0523,0.0038,0.0012,0.161,0.643,124.08,4,dance,3541.5325072276046,3769.494486291245,7691.361499172607,0.0759655239625763,0.46828476,125.0,1.0279989,-0.4987190210471018,0.23093951,0.2333454841866992,-94.27075,128.81357,-31.41335,36.661522,-14.094824,28.24966,-8.391875,11.115415,-3.930424,6.3144603,-7.2533226,3.4884224,-0.81850296,0.9110493427987247,0.9291330382046276,0.7403126039473312,0.8690808861106435,0.614066797184315,0.8630819763153336,0.8533097529004937,0.9377527669636253,0.9957611785348867,True,True,False,True,False,True,True,True,True
2017-08-03,USSM11706905,177,112.8,2072182782,194332,86159672,3952909529,32333846,1314091,53911465,546650805,2137655536,342.0,175317,563.0,541.0,1593590,95.0,455553499,772600,16095913,1rfofaqEpACxVEHIZBJe6W,Camila Cabello;Young Thug,Camila,Havana (feat. Young Thug),80,217306,False,0.765,0.523,2,-4.333,1,0.03,0.184,3.56e-05,0.132,0.394,104.988,4,dance,2418.229733738444,3093.754557146786,5264.215119471834,0.0435466503801376,0.45881394,104.16666667,1.133561,-1.1086691810134968,0.23628911,0.164648305027916,-143.02512,157.15189,-12.117786,34.718884,-17.52397,16.242722,-9.971722,15.157807,-5.950926,-2.011486,6.7652316,-1.1102494,-1.5840708,0.8620999598033035,0.9879481084894158,0.7804070530794176,0.8526763900400511,0.7147827824177285,0.9398265287181669,0.8698927484791288,0.9441529203902942,0.9623169402025304,True,True,False,True,True,True,True,True,True
2020-03-12,USAT21906943,440,73.4,955439608,130031,24897061,627987518,6208902,2483437,192674077,2036664297,2083362305,175.0,668145,1183.0,123.0,2128228,40.0,154195791,77421,8517243,7a53HqqArd4b9NF4XAmlbI,Ava Max,Heaven & Hell,Kings & Queens,81,162398,False,0.637,0.69,1,-4.057,0,0.0405,0.00786,0.0,0.124,0.457,129.857,4,dance,3343.3554079244946,3815.2133629541,7453.161948239622,0.0606914285728947,0.4732691,130.81395349,1.1567165,0.2112744871222187,0.29584956,0.2198665940669862,-82.060585,132.30402,-28.327686,41.272793,-10.510274,29.330433,-20.731924,25.916267,-2.5037348,0.5155813,8.667318,5.8074074,-3.8961709,0.7413872679602431,0.9520373513917375,0.8266887546238664,0.8517535396208418,0.7984572986433267,0.8229209208904169,0.7077482427434771,0.8393609782579546,0.9254068766429773,False,True,True,True,True,True,False,False,False
2022-05-06,USRC12201441,509,68.2,553783547,83450,40562156,238368386,2671201,481825,313806405,2994040421,62996039,57.0,355757,1832.0,25.0,274193,51.0,80033346,22268,3470453,0hquQWY3xvYqN4qtiquniF,Doja Cat,Vegas (From the Original Motion Picture Soundtrack ELVIS),Vegas (From the Original Motion Picture Soundtrack ELVIS),90,182906,True,0.801,0.601,8,-7.574,0,0.255,0.0777,3.23e-05,0.145,0.74,159.969,4,dance,2916.5346466901515,3309.4339193977,6184.869481467561,0.0544748122090754,0.51749367,106.13207547,1.4580663,-1.0698548451144168,0.22383231,0.155798008058857,-170.63487,127.810295,-16.370607,35.280502,-12.96274,18.259747,-5.2905226,17.147938,0.806246,7.098482,6.402789,4.5041895,5.8410883,0.7018385677524859,0.8368252551960179,0.8019726054026158,0.7487788211459555,0.8477701672686816,0.6321726585313876,0.7530447095803936,0.7809368799853672,0.8733415936438402,False,False,True,False,True,False,True,False,False
2022-06-24,USAT22205563,1542,37.4,947763871,59942,47877896,65306295,1305561,5486,2914991,20119789,0,24.0,171718,1282.0,1.0,30007,0.0,0,0,0,5Odq8ohlgIbQKMZivbWkEo,Charlie Puth;Jung Kook;BTS,CHARLIE,Left and Right (Feat. Jung Kook of BTS),75,154486,False,0.881,0.592,2,-4.898,1,0.0324,0.619,1.32e-05,0.0901,0.719,101.058,4,dance,2234.1555010977054,2906.032099294426,4822.000967531162,0.0413071801492762,0.39051482,100.44642857,1.1687098,0.1861256550541724,0.25092688,0.1345258256155806,-153.46277,144.12468,-5.997302,40.707836,-13.802151,24.229557,1.7742621,4.3162293,3.3336146,-4.141331,3.4418387,-1.5036767,-0.509547,0.7227092263608104,0.3195832360913883,0.5833728594993641,0.6618098477458653,0.8075178176623391,0.35172204066803797,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False
2022-06-10,USRC12202117,1219,42.9,401066217,70661,51920160,54641192,657641,420,8253,172191,2605082758,79.0,196397,2585.0,51.0,1008113,59.0,68018763,12536,2292241,10xV5l9nhLvFpR8mqzs0bL,Marshmello;Khalid,Numb,Numb,87,155588,False,0.912,0.774,0,-4.673,0,0.0455,0.121,0.0127,0.101,0.632,119.966,4,dance,2423.334208498908,2965.996892296112,4936.600005939855,0.0467859684720996,0.5174132,119.68085106,1.1979076,-0.3887315333808681,0.28319907,0.1466898956462695,-136.97635,146.05486,-13.46582,31.310217,-12.341578,28.321512,3.1573415,11.431066,3.642653,-1.5629792,-3.4008968,0.7990502,4.0011826,0.6761405955108293,0.9108569758227154,0.3933358720510316,0.7510245027385438,0.8866014741075043,0.7279680151915605,0.7803174725166137,0.757366196687618,0.8492892870312325,False,False,False,False,True,False,True,False,False
2017-02-16,SEBGA1700015,2205,30.5,1430439855,150179,55438878,308045364,2768168,279393,12505319,81779367,129321931,210.0,91638,217.0,110.0,752307,40.0,252544876,97039,13603866,3eR23VReFzcdmS7TYCrhCe,Kygo;Selena Gomez,It Ain't Me (with Selena Gomez),It Ain't Me (with Selena Gomez),77,220780,False,0.64,0.533,0,-6.596,1,0.0706,0.119,0.0,0.0864,0.515,99.968,4,dance,3277.7963728611,3714.283439718175,7320.793373428695,0.0657833580542913,0.4487317,100.44642857,1.0800282,-0.9099942227463376,0.17914666,0.2143792773484303,-146.86105,126.86485,-20.293482,45.683388,-11.304785,24.091566,-16.536896,16.665155,-7.6221004,2.413072,3.354854,-0.8423752,0.15090561,0.8041179550570495,0.8593367708436699,0.7048996386580427,0.7943598789807534,0.6075313975385118,0.7839784815795104,0.7077482427434771,0.8589747935927509,0.9525620950662156,False,False,False,True,False,True,False,False,True
